epoch,step,train/loss,val/auroc_bbb,val/auroc_cyp3a4,val/auroc_herg,val/cls_loss,val/mae_caco2,val/mae_clearance,val/reg_loss,val/rmse_caco2,val/rmse_clearance
12,4199,0.5978975296020508,,,,,,,,,
12,4249,0.6005328893661499,,,,,,,,,
12,4299,0.6192720532417297,,,,,,,,,
12,4349,0.5676816701889038,,,,,,,,,
12,4399,0.6975167989730835,,,,,,,,,
12,4449,0.7191087007522583,,,,,,,,,
12,4484,,0.8708825707435608,0.9235029220581055,0.839102029800415,0.6036396622657776,5.925180435180664,3.074789524078369,21.109495162963867,6.022719383239746,3.2910895347595215
13,4499,0.6854612827301025,,,,,,,,,
13,4549,0.6404688358306885,,,,,,,,,
13,4599,0.7003121376037598,,,,,,,,,
13,4649,0.5311991572380066,,,,,,,,,
13,4699,0.603318989276886,,,,,,,,,
13,4749,0.5697113275527954,,,,,,,,,
13,4799,0.6263576149940491,,,,,,,,,
13,4829,,0.86604905128479,0.924694836139679,0.8455905914306641,0.6039248704910278,5.915796756744385,3.0981249809265137,21.15570640563965,6.011478900909424,3.316107749938965
14,4849,0.6020510196685791,,,,,,,,,
14,4899,0.6963632106781006,,,,,,,,,
14,4949,0.6098708510398865,,,,,,,,,
14,4999,0.5727178454399109,,,,,,,,,
14,5049,0.6009447574615479,,,,,,,,,
14,5099,0.6398338079452515,,,,,,,,,
14,5149,0.6699753999710083,,,,,,,,,
14,5174,,0.8617973327636719,0.9215790629386902,0.841543436050415,0.6065149307250977,5.872756004333496,3.0639419555664062,20.825246810913086,5.973079204559326,3.2804155349731445
15,5199,0.6100560426712036,,,,,,,,,
15,5249,0.596019446849823,,,,,,,,,
15,5299,0.656952977180481,,,,,,,,,
15,5349,0.7013231515884399,,,,,,,,,
15,5399,0.6120930314064026,,,,,,,,,
15,5449,0.6439056992530823,,,,,,,,,
15,5499,0.5824682116508484,,,,,,,,,
15,5519,,0.8664071559906006,0.926902174949646,0.8373213410377502,0.6054413914680481,5.88238000869751,3.125387191772461,21.072202682495117,5.976080894470215,3.3401167392730713
16,5549,0.5938132405281067,,,,,,,,,
16,5599,0.5312756896018982,,,,,,,,,
16,5649,0.7152779698371887,,,,,,,,,
16,5699,0.6252467632293701,,,,,,,,,
16,5749,0.6151864528656006,,,,,,,,,
16,5799,0.633194625377655,,,,,,,,,
16,5849,0.6222876310348511,,,,,,,,,
16,5864,,0.8658699989318848,0.9197633266448975,0.8465455770492554,0.6052879095077515,5.939797401428223,3.0820887088775635,21.214004516601562,6.034728527069092,3.2995517253875732
17,5899,0.5990739464759827,,,,,,,,,
17,5949,0.629301905632019,,,,,,,,,
17,5999,0.6255602836608887,,,,,,,,,
17,6049,0.673669695854187,,,,,,,,,
17,6099,0.5707646012306213,,,,,,,,,
17,6149,0.6682484745979309,,,,,,,,,
17,6199,0.5968074202537537,,,,,,,,,
17,6209,,0.8717328906059265,0.9274803996086121,0.8475278615951538,0.6007048487663269,5.891766548156738,3.1405727863311768,21.16629409790039,5.982699871063232,3.3568789958953857
18,6249,0.6738007068634033,,,,,,,,,
18,6299,0.5985460877418518,,,,,,,,,
18,6349,0.6141513586044312,,,,,,,,,
18,6399,0.6165066957473755,,,,,,,,,
18,6449,0.6610302925109863,,,,,,,,,
18,6499,0.6426777243614197,,,,,,,,,
18,6549,0.5673972368240356,,,,,,,,,
18,6554,,0.8664965629577637,0.9251520037651062,0.8454981446266174,0.5998579263687134,5.874454975128174,3.0400543212890625,20.688365936279297,5.964642524719238,3.2574689388275146
19,6599,0.6646202802658081,,,,,,,,,
19,6649,0.5904421210289001,,,,,,,,,
19,6699,0.6418739557266235,,,,,,,,,
19,6749,0.7063777446746826,,,,,,,,,
19,6799,0.6536468863487244,,,,,,,,,
19,6849,0.677186906337738,,,,,,,,,
19,6899,0.7286480069160461,,,,,,,,,
19,6899,,0.8616183996200562,0.9250523447990417,0.852939248085022,0.6018156409263611,5.835013389587402,3.0124053955078125,20.447010040283203,5.933288097381592,3.232851028442383
20,6949,0.5487088561058044,,,,,,,,,
20,6999,0.6329669952392578,,,,,,,,,
20,7049,0.6011372208595276,,,,,,,,,
20,7099,0.6715511083602905,,,,,,,,,
20,7149,0.6070584058761597,,,,,,,,,
20,7199,0.6638222336769104,,,,,,,,,
20,7244,,0.8681077361106873,0.9206975698471069,0.8464174866676331,0.6051445007324219,5.899686336517334,3.108433246612549,21.119274139404297,5.988030433654785,3.324434280395508
21,7249,0.6189418435096741,,,,,,,,,
21,7299,0.565599262714386,,,,,,,,,
21,7349,0.6187065243721008,,,,,,,,,
21,7399,0.7231448292732239,,,,,,,,,
21,7449,0.647520899772644,,,,,,,,,
21,7499,0.6262257099151611,,,,,,,,,
21,7549,0.659611165523529,,,,,,,,,
21,7589,,0.860141396522522,0.9257687330245972,0.8458024859428406,0.5986950993537903,5.8217597007751465,3.0876972675323486,20.627225875854492,5.919079780578613,3.3017578125
22,7599,0.6488672494888306,,,,,,,,,
22,7649,0.634335994720459,,,,,,,,,
22,7699,0.6555764079093933,,,,,,,,,
22,7749,0.6101586222648621,,,,,,,,,
22,7799,0.6525450348854065,,,,,,,,,
22,7849,0.7066172957420349,,,,,,,,,
22,7899,0.7324663400650024,,,,,,,,,
22,7934,,0.8670337200164795,0.9255792498588562,0.8438590168952942,0.6005954742431641,5.824433326721191,3.0560898780822754,20.53097915649414,5.919990539550781,3.269697666168213
23,7949,0.636236310005188,,,,,,,,,
23,7999,0.601830780506134,,,,,,,,,
23,8049,0.5720223188400269,,,,,,,,,
23,8099,0.6120551824569702,,,,,,,,,
23,8149,0.6817059516906738,,,,,,,,,
23,8199,0.6406840682029724,,,,,,,,,
23,8249,0.5692633986473083,,,,,,,,,
23,8279,,0.8566952347755432,0.9238560795783997,0.844266951084137,0.6052762269973755,5.852771759033203,3.0999720096588135,20.82469367980957,5.948222637176514,3.311323404312134
24,8299,0.6650280356407166,,,,,,,,,
24,8349,0.6537007689476013,,,,,,,,,
24,8399,0.6879844665527344,,,,,,,,,
24,8449,0.5626922249794006,,,,,,,,,
24,8499,0.6565162539482117,,,,,,,,,
24,8549,0.633917510509491,,,,,,,,,
24,8599,0.7716886401176453,,,,,,,,,
24,8624,,0.8685553073883057,0.9291138052940369,0.8487516045570374,0.5964243412017822,5.778897762298584,3.170386791229248,20.694780349731445,5.873617649078369,3.3815536499023438
25,8649,0.6470789313316345,,,,,,,,,
25,8699,0.5921437740325928,,,,,,,,,
25,8749,0.5901284217834473,,,,,,,,,
25,8799,0.6304355263710022,,,,,,,,,
25,8849,0.6638889312744141,,,,,,,,,
25,8899,0.6403723359107971,,,,,,,,,
25,8949,0.6895531415939331,,,,,,,,,
25,8969,,0.8638113141059875,0.927009105682373,0.8509402275085449,0.5969750881195068,5.901689052581787,3.1167540550231934,21.129396438598633,6.0084452629089355,3.333341360092163
26,8999,0.6855384111404419,,,,,,,,,
26,9049,0.6479311585426331,,,,,,,,,
26,9099,0.7218341827392578,,,,,,,,,
26,9149,0.607292115688324,,,,,,,,,
26,9199,0.661933422088623,,,,,,,,,
26,9249,0.5704399943351746,,,,,,,,,
26,9299,0.6198713779449463,,,,,,,,,
26,9314,,0.865691065788269,0.9238845109939575,0.8557157516479492,0.5973482728004456,5.909358501434326,3.117755174636841,21.150285720825195,5.996434211730957,3.3267972469329834
27,9349,0.5360045433044434,,,,,,,,,
27,9399,0.6339195966720581,,,,,,,,,
27,9449,0.5791864395141602,,,,,,,,,
27,9499,0.6117414832115173,,,,,,,,,
27,9549,0.6683688163757324,,,,,,,,,
27,9599,0.6876367330551147,,,,,,,,,
27,9649,0.6615319848060608,,,,,,,,,
27,9659,,0.868107795715332,0.9226228594779968,0.8464223742485046,0.6021988987922668,5.925662994384766,3.1318233013153076,21.323122024536133,6.009967803955078,3.3508617877960205
28,9699,0.6010617613792419,,,,,,,,,
28,9749,0.5853387117385864,,,,,,,,,
28,9799,0.6221397519111633,,,,,,,,,
28,9849,0.6525523662567139,,,,,,,,,
28,9899,0.7083082795143127,,,,,,,,,
28,9949,0.6125395894050598,,,,,,,,,
28,9999,0.612836480140686,,,,,,,,,
28,10004,,0.8615288734436035,0.9261503219604492,0.8496524691581726,0.5988302826881409,5.788883686065674,3.036409378051758,20.2601318359375,5.87204122543335,3.2500882148742676
29,10049,0.641547441482544,,,,,,,,,
29,10099,0.6038209199905396,,,,,,,,,
29,10149,0.5642764568328857,,,,,,,,,
29,10199,0.6484301090240479,,,,,,,,,
29,10249,0.6079416275024414,,,,,,,,,
29,10299,0.5913494229316711,,,,,,,,,
29,10349,0.6435613632202148,,,,,,,,,
29,10349,,0.862065851688385,0.9213342070579529,0.8518548011779785,0.6006359457969666,5.805318832397461,3.1041955947875977,20.571605682373047,5.892053604125977,3.309636116027832
30,10399,0.6027168035507202,,,,,,,,,
30,10449,0.6128804683685303,,,,,,,,,
30,10499,0.6540186405181885,,,,,,,,,
30,10549,0.5948503613471985,,,,,,,,,
30,10599,0.6709643602371216,,,,,,,,,
30,10649,0.5739760398864746,,,,,,,,,
30,10694,,0.8643035888671875,0.9242620468139648,0.8526520133018494,0.6001274585723877,5.857853412628174,3.0874879360198975,20.763362884521484,5.959077835083008,3.2939534187316895
31,10699,0.6463165879249573,,,,,,,,,
31,10749,0.5634915828704834,,,,,,,,,
31,10799,0.6723779439926147,,,,,,,,,
31,10849,0.6494061350822449,,,,,,,,,
31,10899,0.6139134168624878,,,,,,,,,
31,10949,0.6271396279335022,,,,,,,,,
31,10999,0.5352846384048462,,,,,,,,,
31,11039,,0.8632295727729797,0.9212856292724609,0.8497719764709473,0.602249264717102,5.934927463531494,3.070580244064331,21.099853515625,6.017630100250244,3.2856013774871826
32,11049,0.5790845155715942,,,,,,,,,
32,11099,0.5955589413642883,,,,,,,,,
32,11149,0.6440793871879578,,,,,,,,,
32,11199,0.6024025082588196,,,,,,,,,
32,11249,0.5881538987159729,,,,,,,,,
32,11299,0.6402976512908936,,,,,,,,,
32,11349,0.6210908889770508,,,,,,,,,
32,11384,,0.8583065271377563,0.9241893291473389,0.8467243909835815,0.5996410846710205,5.870312213897705,3.1390717029571533,21.010412216186523,5.952002048492432,3.3453562259674072
33,11399,0.5925062894821167,,,,,,,,,
33,11449,0.5837762355804443,,,,,,,,,
33,11499,0.5924484729766846,,,,,,,,,
33,11549,0.5436403751373291,,,,,,,,,
33,11599,0.6038397550582886,,,,,,,,,
33,11649,0.660293698310852,,,,,,,,,
33,11699,0.6320282220840454,,,,,,,,,
33,11729,,0.8579036593437195,0.9234160780906677,0.850449800491333,0.5990954041481018,5.893176555633545,3.0929675102233887,20.970008850097656,5.983630180358887,3.3025319576263428
34,11749,0.7154388427734375,,,,,,,,,
34,11799,0.5832761526107788,,,,,,,,,
34,11849,0.6204776167869568,,,,,,,,,
34,11899,0.5389337539672852,,,,,,,,,
34,11949,0.6465332508087158,,,,,,,,,
34,11999,0.6141902208328247,,,,,,,,,
34,12049,0.6148853302001953,,,,,,,,,
34,12074,,0.8607680201530457,0.9277465343475342,0.8418971300125122,0.6003014445304871,5.899448871612549,3.1405558586120605,21.207639694213867,5.985226154327393,3.352360963821411
35,12099,0.6602222323417664,,,,,,,,,
35,12149,0.6169867515563965,,,,,,,,,
35,12199,0.5688064694404602,,,,,,,,,
35,12249,0.5948927402496338,,,,,,,,,
35,12299,0.5894460082054138,,,,,,,,,
35,12349,0.6055052280426025,,,,,,,,,
35,12399,0.5916081070899963,,,,,,,,,
35,12419,,0.8639456033706665,0.9193702340126038,0.8517463207244873,0.5979380011558533,5.836451053619385,3.0884923934936523,20.687746047973633,5.913601398468018,3.2994167804718018
36,12449,0.6433294415473938,,,,,,,,,
36,12499,0.649004340171814,,,,,,,,,
36,12549,0.5934742093086243,,,,,,,,,
36,12599,0.576016902923584,,,,,,,,,
36,12649,0.6733368635177612,,,,,,,,,
36,12699,0.6122838854789734,,,,,,,,,
36,12749,0.6562461256980896,,,,,,,,,
36,12764,,0.8650196194648743,0.9234587550163269,0.8443063497543335,0.5993998646736145,5.73355770111084,3.0930919647216797,20.191524505615234,5.811093807220459,3.302773952484131
37,12799,0.6086603999137878,,,,,,,,,
37,12849,0.6140087246894836,,,,,,,,,
37,12899,0.5588752627372742,,,,,,,,,
37,12949,0.6166996955871582,,,,,,,,,
37,12999,0.6348661184310913,,,,,,,,,
37,13049,0.6444985270500183,,,,,,,,,
37,13099,0.6668912768363953,,,,,,,,,
37,13109,,0.8489080667495728,0.924958348274231,0.839514970779419,0.6027683615684509,5.8176984786987305,3.087826728820801,20.561935424804688,5.899672985076904,3.297914981842041
38,13149,0.6328138113021851,,,,,,,,,
38,13199,0.6759326457977295,,,,,,,,,
38,13249,0.6924485564231873,,,,,,,,,
38,13299,0.5767442584037781,,,,,,,,,
38,13349,0.5684553980827332,,,,,,,,,
38,13399,0.6284792423248291,,,,,,,,,
38,13449,0.627526581287384,,,,,,,,,
38,13454,,0.8659594655036926,0.9256048798561096,0.8508108854293823,0.5968127250671387,5.847240447998047,3.0124619007110596,20.464723587036133,5.939123630523682,3.2296383380889893
39,13499,0.6255909204483032,,,,,,,,,
39,13549,0.6656500697135925,,,,,,,,,
39,13599,0.693092405796051,,,,,,,,,
39,13649,0.6297812461853027,,,,,,,,,
39,13699,0.646760880947113,,,,,,,,,
39,13749,0.5918881893157959,,,,,,,,,
39,13799,0.5806097388267517,,,,,,,,,
39,13799,,0.8633636832237244,0.9242562055587769,0.8459675908088684,0.6027510166168213,5.751862525939941,3.131409168243408,20.41582489013672,5.828944206237793,3.340506076812744
40,13849,0.6192779541015625,,,,,,,,,
40,13899,0.6072394847869873,,,,,,,,,
40,13949,0.6566345691680908,,,,,,,,,
40,13999,0.6388375759124756,,,,,,,,,
40,14049,0.5406263470649719,,,,,,,,,
40,14099,0.5583908557891846,,,,,,,,,
40,14144,,0.850519061088562,0.9273166656494141,0.8437395095825195,0.5961011052131653,5.869250297546387,3.0210494995117188,20.606210708618164,5.953722953796387,3.2359049320220947
41,14149,0.6299668550491333,,,,,,,,,
41,14199,0.571377158164978,,,,,,,,,
41,14249,0.5983172059059143,,,,,,,,,
41,14299,0.7370471954345703,,,,,,,,,
41,14349,0.6256571412086487,,,,,,,,,
41,14399,0.571768581867218,,,,,,,,,
41,14449,0.7092517018318176,,,,,,,,,
41,14489,,0.8714195489883423,0.9239088296890259,0.8496919274330139,0.5994660258293152,5.843919277191162,3.1074063777923584,20.776012420654297,5.923315048217773,3.316423177719116
42,14499,0.6229949593544006,,,,,,,,,
42,14549,0.5843071341514587,,,,,,,,,
42,14599,0.6530232429504395,,,,,,,,,
42,14649,0.6244751214981079,,,,,,,,,
42,14699,0.6466385126113892,,,,,,,,,
42,14749,0.6022931933403015,,,,,,,,,
42,14799,0.6324504017829895,,,,,,,,,
42,14834,,0.8533834218978882,0.9232665300369263,0.8569506406784058,0.5965409278869629,5.760895252227783,3.0480780601501465,20.165119171142578,5.837820529937744,3.2626917362213135
43,14849,0.6081802845001221,,,,,,,,,
43,14899,0.5891516208648682,,,,,,,,,
43,14949,0.5691995024681091,,,,,,,,,
43,14999,0.6483927965164185,,,,,,,,,
43,15049,0.5758764743804932,,,,,,,,,
43,15099,0.5859307050704956,,,,,,,,,
43,15149,0.6169877648353577,,,,,,,,,
43,15179,,0.8630504608154297,0.9173879623413086,0.8492372035980225,0.6038139462471008,5.871623992919922,3.1359715461730957,21.056596755981445,5.952097415924072,3.3496475219726562
44,15199,0.6016355156898499,,,,,,,,,
44,15249,0.6103124618530273,,,,,,,,,
44,15299,0.6906735897064209,,,,,,,,,
44,15349,0.6607325077056885,,,,,,,,,
44,15399,0.6158566474914551,,,,,,,,,
44,15449,0.6442617177963257,,,,,,,,,
44,15499,0.624204158782959,,,,,,,,,
44,15524,,0.8560687303543091,0.9218994975090027,0.8534111976623535,0.6018049716949463,5.8633880615234375,3.1120193004608154,20.921321868896484,5.9404215812683105,3.3256518840789795
45,15549,0.59901362657547,,,,,,,,,
45,15599,0.6040763258934021,,,,,,,,,
45,15649,0.6144805550575256,,,,,,,,,
45,15699,0.6632962822914124,,,,,,,,,
45,15749,0.6054547429084778,,,,,,,,,
45,15799,0.6351297497749329,,,,,,,,,
45,15849,0.5694973468780518,,,,,,,,,
45,15869,,0.8483708500862122,0.9224861860275269,0.8505114316940308,0.6004835367202759,5.809225559234619,3.121168613433838,20.678478240966797,5.891727924346924,3.3393189907073975
46,15899,0.614471435546875,,,,,,,,,
46,15949,0.7034870386123657,,,,,,,,,
46,15999,0.6174143552780151,,,,,,,,,
46,16049,0.646659255027771,,,,,,,,,
46,16099,0.6468536853790283,,,,,,,,,
46,16149,0.645818829536438,,,,,,,,,
46,16199,0.6644538640975952,,,,,,,,,
46,16214,,0.8550841212272644,0.9208598732948303,0.8526915311813354,0.601259708404541,5.7371931076049805,2.999143123626709,19.881649017333984,5.817891597747803,3.216026544570923
47,16249,0.6074451804161072,,,,,,,,,
47,16299,0.6635145545005798,,,,,,,,,
47,16349,0.5896458625793457,,,,,,,,,
47,16399,0.6597747802734375,,,,,,,,,
47,16449,0.6174196600914001,,,,,,,,,
47,16499,0.5889286398887634,,,,,,,,,
47,16549,0.673945426940918,,,,,,,,,
47,16559,,0.851861834526062,0.924778938293457,0.8444739580154419,0.5982833504676819,5.845074653625488,3.134960889816284,20.890167236328125,5.928878307342529,3.3449275493621826
48,16599,0.6632182598114014,,,,,,,,,
48,16649,0.6000046730041504,,,,,,,,,
48,16699,0.6066675782203674,,,,,,,,,
48,16749,0.6663204431533813,,,,,,,,,
48,16799,0.5898558497428894,,,,,,,,,
48,16849,0.5288529396057129,,,,,,,,,
48,16899,0.6071924567222595,,,,,,,,,
48,16904,,0.8578588962554932,0.9204155802726746,0.8487381339073181,0.601399838924408,5.7769775390625,3.0478925704956055,20.246219635009766,5.857137680053711,3.263253927230835
49,16949,0.5443443059921265,,,,,,,,,
49,16999,0.6034569144248962,,,,,,,,,
49,17049,0.5686838030815125,,,,,,,,,
49,17099,0.5965851545333862,,,,,,,,,
49,17149,0.6032362580299377,,,,,,,,,
49,17199,0.5506865978240967,,,,,,,,,
49,17249,0.5411543846130371,,,,,,,,,
49,17249,,0.8575009107589722,0.9181555509567261,0.8469203114509583,0.6049553155899048,5.807944297790527,3.1381542682647705,20.72551918029785,5.889059066772461,3.354780673980713
